"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
2013,"Sucupira do Riachão","MA","Sociedade de economia mista com administracao publica",3400,NA,3411,272.97,149.65,180.85,NA,NA,NA,294835.95,294835.95,NA,268036.32,130495.54,0,NA,0,0,NA,0,0,NA,0
2016,"Acauã","PI","Sociedade de economia mista com administracao publica",1621,NA,928,80.02,68.79,21.04,NA,NA,NA,207359.69,207359.69,NA,211912.15,11861.89,0,NA,0,0,NA,0,0,NA,0
2012,"Brejo do Piauí","PI","Sociedade de economia mista com administracao publica",1347,NA,1379,110.19,89.62,54.4,NA,NA,NA,215618.5,215618.5,NA,166644.64,28046.82,0,NA,0,0,NA,0,0,NA,0
2012,"Canto do Buriti","PI","Sociedade de economia mista com administracao publica",11026,NA,11327,1038.7,653.4,476.04,NA,NA,NA,1688400.15,1688400.15,NA,1770034.91,153455.38,0,NA,0,0,NA,0,0,NA,0
2016,"Cristalândia do Piauí","PI","Sociedade de economia mista com administracao publica",2185,NA,3057,170.81,101.93,89.61,NA,NA,NA,232324.27,232324.27,NA,281028.01,51081.96,0,NA,0,0,NA,0,0,NA,0
2012,"Guaribas","PI","Sociedade de economia mista com administracao publica",1498,NA,1284,180.19,67.69,265.38,NA,NA,NA,156876.74,156876.74,NA,175545.45,110316.62,0,NA,0,0,NA,0,0,NA,0
2013,"Padre Marcos","PI","Sociedade de economia mista com administracao publica",2335,NA,2380,334.5,202.15,94.21,NA,NA,NA,428076.9,428076.9,NA,454971.87,40797.66,0,NA,0,0,NA,0,0,NA,0
2016,"Patos do Piauí","PI","Sociedade de economia mista com administracao publica",2404,NA,1735,151.5,105.49,1458.07,NA,NA,NA,300935.18,300935.18,NA,311325.51,583742.56,0,NA,0,0,NA,0,0,NA,0
2013,"São Braz do Piauí","PI","Sociedade de economia mista com administracao publica",480,NA,1033,41.55,20.04,0.84,NA,NA,NA,43327.02,43327.02,NA,26840.56,307.56,0,NA,0,0,NA,0,0,NA,0
2022,"Candeal","BA","Sociedade de economia mista com administracao publica",5044,NA,NA,295.35,227.57,636.43,NA,NA,NA,1063358.15,1063358.15,NA,948286.89,266243.41,261903.7,NA,276014.78,0,NA,0,0,NA,0
2022,"João Dourado","BA","Sociedade de economia mista com administracao publica",22733,NA,NA,1283.74,940.68,6876.25,NA,NA,NA,5235389.04,5235389.04,NA,4992648.64,2731678.91,958811.26,NA,995764.25,0,NA,0,0,NA,0
2022,"Nazaré","BA","Sociedade de economia mista com administracao publica",21543,NA,NA,1070.63,959.63,624.17,NA,NA,NA,5597631.85,5597631.85,NA,5574668.2,292278.95,172400.8,NA,1237891.97,0,NA,0,0,NA,0
2022,"Rio Real","BA","Sociedade de economia mista com administracao publica",27505,NA,NA,1251.99,1260.72,1886.27,NA,NA,NA,6904076.19,6904076.19,NA,7099460.08,1130793.01,1402291.8,NA,1726363.04,0,NA,0,0,NA,0
2022,"São Domingos","BA","Sociedade de economia mista com administracao publica",6678,NA,NA,370.51,348.52,548.16,NA,NA,NA,2077799.66,2077799.66,NA,2103805.68,173212.7,160715.05,NA,175588.24,0,NA,0,0,NA,0
2022,"Alcântara","MA","Sociedade de economia mista com administracao publica",6316,NA,NA,1842.9,304.43,511.67,NA,NA,NA,1252108.08,1252108.08,NA,579236.65,327937.29,44391,NA,53710.2,0,NA,0,0,NA,0
2022,"Cajari","MA","Sociedade de economia mista com administracao publica",1509,NA,NA,119,0,34.1,NA,NA,NA,0,0,NA,0,26993.66,2866.42,NA,3468.18,0,NA,0,0,NA,0
2022,"Cantanhede","MA","Sociedade de economia mista com administracao publica",6933,NA,NA,3144.6,1976.42,1687.7,NA,NA,NA,1136197.59,1136197.59,NA,823879.84,896467.27,75745.8,NA,91647.45,0,NA,0,0,NA,0
2022,"Coelho Neto","MA","Sociedade de economia mista com administracao publica",4231,NA,NA,1010.7,160.05,386.62,NA,NA,NA,579402.91,579402.91,NA,352938.58,268064.97,24345.31,NA,29456.23,0,NA,0,0,NA,0
2022,"Joselândia","MA","Sociedade de economia mista com administracao publica",3298,NA,NA,902.3,134.61,2541.36,NA,NA,NA,451392.14,451392.14,NA,340459.13,944535.44,36186.77,NA,43783.62,0,NA,0,0,NA,0
2022,"Pinheiro","MA","Sociedade de economia mista com administracao publica",20609,NA,NA,3603.89,1037.73,1326.3,NA,NA,NA,4490751.49,4490751.49,NA,3128633.38,777255.01,86808.98,NA,2173380.66,0,NA,0,0,NA,0
2022,"Pimenteiras","PI","Sociedade de economia mista com administracao publica",5265,NA,NA,391.75,291.31,170.96,NA,NA,NA,1404231.1,1404231.1,NA,1399202,143942.15,0,NA,21528.71,0,NA,0,0,NA,0
2022,"São Julião","PI","Sociedade de economia mista com administracao publica",4620,NA,NA,402.48,282.82,2384.26,NA,NA,NA,970707.04,970707.04,NA,1264706.06,1556241.73,0,NA,19459.3,0,NA,0,0,NA,0
2021,"Iaçu","BA","Sociedade de economia mista com administracao publica",19302,NA,18768,1288.35,977.93,617.91,NA,NA,NA,4850987.61,4850987.61,NA,5290567.65,434536.86,220970.17,NA,572485.66,0,NA,0,0,NA,0
2021,"Macururé","BA","Administracao publica direta",4550,NA,2746,560,0,NA,NA,NA,NA,0,0,NA,0,116000,NA,NA,NA,0,NA,0,NA,NA,NA
2021,"Várzea da Roça","BA","Sociedade de economia mista com administracao publica",11322,NA,6645,498.41,454.51,1690.67,NA,NA,NA,2214392.4,2214392.4,NA,2352589.45,867730.75,149970.14,NA,172875.33,0,NA,0,0,NA,0
2021,"Wenceslau Guimarães","BA","Sociedade de economia mista com administracao publica",10808,NA,7062,540.83,423.75,330.2,NA,NA,NA,2199374.98,2199374.98,NA,2029862.36,141023.19,24483.42,NA,40367.1,0,NA,0,0,NA,0
2020,"Buriti Bravo","MA","Sociedade de economia mista com administracao publica",16036,NA,17787,1842.14,632.7,845.64,NA,NA,NA,2247142.76,2247142.76,NA,2052349.44,440501.13,12861.56,NA,26107.7,0,NA,0,0,NA,0
2018,"Governador Newton Bello","MA","Sociedade de economia mista com administracao publica",3313,NA,3675,330.23,126.31,168.14,NA,NA,NA,406787.87,406787.87,NA,388899.49,155094.07,0,NA,0,0,NA,0,0,NA,0
2020,"Junco do Maranhão","MA","Administracao publica direta",996,NA,3080,106,0,75,NA,NA,NA,0,0,NA,0,64980,NA,NA,NA,0,NA,0,0,NA,0
2018,"Lagoa do Mato","MA","Administracao publica direta",10535,NA,4576,1768.24,0,803.3,NA,NA,NA,0,0,NA,0,327520,NA,NA,NA,0,NA,0,0,NA,0
2020,"Lago dos Rodrigues","MA","Administracao publica direta",8857,NA,5510,320,0,23,NA,NA,NA,0,0,NA,0,22316.34,NA,NA,NA,0,NA,0,NA,NA,NA
2017,"Matinha","MA","Sociedade de economia mista com administracao publica",2742,NA,9373,242.54,102.35,170.13,NA,NA,NA,305818.82,305818.82,NA,274721.57,97474.02,0,NA,0,0,NA,0,0,NA,0
2017,"Paço do Lumiar","MA","Autarquia",13700,NA,91780,2588,2588,1100,NA,NA,NA,373302.13,373302.13,NA,83413.44,6e+05,0,NA,3000,0,NA,0,0,NA,0
2021,"Aroazes","PI","Sociedade de economia mista com administracao publica",4526,NA,3454,225.28,201.29,171.1,NA,NA,NA,841281.54,841281.54,NA,868434.71,172822.37,0,NA,13362.1,0,NA,0,0,NA,0
2020,"Cajazeiras do Piauí","PI","Administracao publica direta",3573,NA,1189,260,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,NA,0
2021,"Castelo do Piauí","PI","Sociedade de economia mista com administracao publica",14118,NA,12343,1121.31,650.76,448.41,NA,NA,NA,2717744.58,2717744.58,NA,2780674.45,409238.26,0,NA,42784.62,0,NA,0,0,NA,0
2017,"Castelo do Piauí","PI","Sociedade de economia mista com administracao publica",13818,NA,12151,1281.48,619.49,401.46,NA,NA,NA,1959431.94,1959431.94,NA,1921791.04,244884.78,0,NA,6849.35,0,NA,0,0,NA,0
2019,"Curral Novo do Piauí","PI","Sociedade de economia mista com administracao publica",1157,NA,1513,54.85,37.99,0.56,NA,NA,NA,131763.18,131763.18,NA,123776.73,397,0,NA,27.91,0,NA,0,0,NA,0
2019,"Dirceu Arcoverde","PI","Sociedade de economia mista com administracao publica",2399,NA,2488,106.3,89.02,1.36,NA,NA,NA,320474.04,320474.04,NA,357985.13,1085.03,0,NA,67.48,0,NA,0,0,NA,0
2018,"Guadalupe","PI","Sociedade de economia mista com administracao publica",10187,NA,10064,835.85,502.87,644.62,NA,NA,NA,1820899.15,1820899.15,NA,1875661.07,357761.83,0,NA,654902.21,0,NA,0,0,NA,0
2020,"Marcos Parente","PI","Sociedade de economia mista com administracao publica",4468,NA,3924,308.04,217.9,200.03,NA,NA,NA,922533.44,922533.44,NA,973490.63,170615.2,0,NA,5109.48,0,NA,0,0,NA,0
2021,"Milton Brandão","PI","Administracao publica direta",3573,NA,1659,260,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,NA,0
2019,"Nossa Senhora dos Remédios","PI","Sociedade de economia mista com administracao publica",2907,NA,3912,276.29,125.4,149.48,NA,NA,NA,487009.6,487009.6,NA,466640.16,127454.09,0,NA,80.41,0,NA,0,0,NA,0
2017,"Pajeú do Piauí","PI","Administracao publica direta",2438,NA,1413,100,40,25,NA,NA,NA,68000,68000,NA,93280,3500,NA,NA,NA,0,NA,0,NA,NA,NA
2021,"Palmeirais","PI","Sociedade de economia mista com administracao publica",9789,NA,5687,588.67,420.81,409.77,NA,NA,NA,1228941.18,1228941.18,NA,1797239.79,352804.16,0,NA,27653.08,0,NA,0,0,NA,0
2019,"Passagem Franca do Piauí","PI","Sociedade de economia mista com administracao publica",3077,NA,2355,182.1,111.65,60.83,NA,NA,NA,443025.22,443025.22,NA,453436.86,52575.24,0,NA,69.93,0,NA,0,0,NA,0
2019,"Piracuruca","PI","Sociedade de economia mista com administracao publica",26046,NA,20112,1527.16,1171.23,1047.56,NA,NA,NA,4351744.61,4351744.61,NA,4807949.57,721636.25,706747.83,NA,2631031.37,0,NA,0,0,NA,0
2020,"Prata do Piauí","PI","Sociedade de economia mista com administracao publica",3083,NA,2606,143.71,138.54,65.1,NA,NA,NA,407683.62,407683.62,NA,589380.71,76352.4,0,NA,3194.67,0,NA,0,0,NA,0
2018,"Santo Inácio do Piauí","PI","Sociedade de economia mista com administracao publica",3165,NA,2383,195.36,151.23,109.84,NA,NA,NA,486285.75,486285.75,NA,539908.4,91368.04,0,NA,446.89,0,NA,0,0,NA,0
2018,"São Félix do Piauí","PI","Sociedade de economia mista com administracao publica",2796,NA,1580,205.28,137.3,114.22,NA,NA,NA,434905.67,434905.67,NA,489364.55,113709.74,0,NA,417.09,0,NA,0,0,NA,0
2018,"São José do Peixe","PI","Sociedade de economia mista com administracao publica",2539,NA,1915,188.26,122.87,35.16,NA,NA,NA,433687.26,433687.26,NA,516731.22,32036.84,0,NA,338.36,0,NA,0,0,NA,0
2021,"Valença do Piauí","PI","Sociedade de economia mista com administracao publica",20594,NA,16275,1324.7,1018.58,720.93,NA,NA,NA,4286764.59,4286764.59,NA,4538600.48,632662.62,0,NA,69832.8,0,NA,0,0,NA,0
2011,"Barreirinhas","MA","Sociedade de economia mista com administracao publica",15001,NA,22532,2332.8,702.99,737.57,NA,NA,NA,1229162.56,1229162.56,NA,1290950.6,121938.45,1112295.07,NA,1112295.07,0,NA,0,0,NA,0
2011,"Santa Luzia","MA","Sociedade de economia mista com administracao publica",18348,NA,25949,2287.23,684.97,1299.63,NA,NA,NA,735952.44,735952.44,NA,714346.78,178589.07,1740661,NA,1740661,0,NA,0,0,NA,0
2014,"Catu","BA","Autarquia",52600,NA,46357,4822.38,2209.69,4084.06,NA,NA,NA,5357983.38,5357983.38,NA,6107851.28,1149811.56,359897.76,NA,359897.76,0,NA,0,0,NA,0
2014,"Oliveira dos Brejinhos","BA","Autarquia",6858,NA,6863,357,357,0,NA,NA,NA,420692.17,420692.17,NA,420692.17,1276,0,NA,0,0,NA,0,0,NA,0
2015,"Buriticupu","MA","Sociedade de economia mista com administracao publica",18437,NA,38631,2127.23,426.12,2018.44,NA,NA,NA,1012369.91,1012369.91,NA,418540.83,882642.82,0,NA,0,0,NA,0,0,NA,0
2014,"Cândido Mendes","MA","Sociedade de economia mista com administracao publica",3968,NA,12595,432.74,154.2,155.13,NA,NA,NA,363801.53,363801.53,NA,283096.16,55777.1,0,NA,32174.71,0,NA,0,0,NA,0
2014,"Coelho Neto","MA","Sociedade de economia mista com administracao publica",6236,NA,39829,1210.4,251.77,380.79,NA,NA,NA,601481.11,601481.11,NA,501306.74,155479.68,0,NA,0,0,NA,0,0,NA,0
2015,"Godofredo Viana","MA","Sociedade de economia mista com administracao publica",3235,NA,7247,306.69,135.1,133.75,NA,NA,NA,296559.06,296559.06,NA,239715.48,60517.36,0,NA,0,0,NA,0,0,NA,0
2014,"Governador Luiz Rocha","MA","Sociedade de economia mista com administracao publica",3143,NA,5359,380.35,124.43,52.31,NA,NA,NA,260363.76,260363.76,NA,143622.14,48506.06,0,NA,0,0,NA,0,0,NA,0
2013,"Humberto de Campos","MA","Sociedade de economia mista com administracao publica",5,NA,10977,315.93,26.92,180.33,NA,NA,NA,55510.24,55510.24,NA,44480.77,66579.37,0,NA,0,0,NA,0,0,NA,0
2012,"Loreto","MA","Sociedade de economia mista com administracao publica",6397,NA,6476,605.9,230.66,410.83,NA,NA,NA,388529.79,388529.79,NA,395924.13,91221.99,0,NA,0,0,NA,0,0,NA,0
2015,"Palmeirândia","MA","Sociedade de economia mista com administracao publica",4004,NA,3556,513.88,184.58,190.92,NA,NA,NA,453673.74,453673.74,NA,364492.53,66492.94,0,NA,0,0,NA,0,0,NA,0
2013,"Paraibano","MA","Sociedade de economia mista com administracao publica",8485,NA,16163,1272.83,261.61,1107.59,NA,NA,NA,530387.73,530387.73,NA,573358.01,362609.55,0,NA,0,0,NA,0,0,NA,0
2015,"Porto Rico do Maranhão","MA","Sociedade de economia mista com administracao publica",2304,NA,2350,328.28,103.11,217.65,NA,NA,NA,240539.83,240539.83,NA,194613.35,81970.71,0,NA,0,0,NA,0,0,NA,0
2016,"Presidente Vargas","MA","Sociedade de economia mista com administracao publica",2819,NA,4869,309.46,0,282.28,NA,NA,NA,5993.93,5993.93,NA,13541.05,96629.57,0,NA,0,0,NA,0,0,NA,0
2012,"São Benedito do Rio Preto","MA","Sociedade de economia mista com administracao publica",5747,NA,11176,946.45,95.03,429.45,NA,NA,NA,145427.8,145427.8,NA,197226.44,94921.45,0,NA,0,0,NA,0,0,NA,0
2013,"São Domingos do Azeitão","MA","Sociedade de economia mista com administracao publica",2419,NA,5078,109.01,74.36,126.37,NA,NA,NA,168330.73,168330.73,NA,143275.22,45971.49,0,NA,0,0,NA,0,0,NA,0
2012,"São Francisco do Brejão","MA","Sociedade de economia mista com administracao publica",2957,NA,5064,221.28,172.26,187.44,NA,NA,NA,381684.12,381684.12,NA,268806.3,85824.64,0,NA,0,0,NA,0,0,NA,0
2012,"Tutóia","MA","Sociedade de economia mista com administracao publica",8487,NA,19331,848.7,0,74.62,NA,NA,NA,9.07,9.07,NA,0,32010.57,0,NA,0,0,NA,0,0,NA,0
2013,"Avelino Lopes","PI","Sociedade de economia mista com administracao publica",6702,NA,6880,529.25,284.55,261.09,NA,NA,NA,678160.19,678160.19,NA,639634.39,65722.24,0,NA,0,0,NA,0,0,NA,0
2012,"Buriti dos Lopes","PI","Sociedade de economia mista com administracao publica",13023,NA,10368,1011.47,512.01,309.73,NA,NA,NA,1187381.43,1187381.43,NA,1274144.99,201875.22,0,NA,0,0,NA,0,0,NA,0
2012,"Cajueiro da Praia","PI","Sociedade de economia mista com administracao publica",460,NA,2759,77.2,23.31,58.49,NA,NA,NA,66553.14,66553.14,NA,67681.81,30017.2,0,NA,0,0,NA,0,0,NA,0
2012,"Cocal","PI","Sociedade de economia mista com administracao publica",7394,NA,12496,410.48,288.52,106.27,NA,NA,NA,672822.25,672822.25,NA,741932.81,57308.69,0,NA,0,0,NA,0,0,NA,0
2013,"Cristino Castro","PI","Sociedade de economia mista com administracao publica",7022,NA,7395,602.25,339.36,295.21,NA,NA,NA,900044.32,900044.32,NA,836531.34,84434.25,0,NA,0,0,NA,0,0,NA,0
2016,"Jerumenha","PI","Sociedade de economia mista com administracao publica",3277,NA,2468,170.81,125.88,191.99,NA,NA,NA,363366.61,363366.61,NA,411964.73,106123.64,0,NA,0,0,NA,0,0,NA,0
2012,"Palmeira do Piauí","PI","Sociedade de economia mista com administracao publica",1422,NA,1753,212.83,59.37,97.42,NA,NA,NA,145517.23,145517.23,NA,178112.98,55170.42,0,NA,0,0,NA,0,0,NA,0
2012,"Paquetá","PI","Sociedade de economia mista com administracao publica",508,NA,523,65.88,29.31,10.43,NA,NA,NA,69577.9,69577.9,NA,75478.39,5494.99,0,NA,0,0,NA,0,0,NA,0
2012,"Patos do Piauí","PI","Sociedade de economia mista com administracao publica",1669,NA,1709,708.5,89.89,1153.69,NA,NA,NA,205704.3,205704.3,NA,218008.65,401261.26,241901.06,NA,241901.06,0,NA,0,0,NA,0
2016,"Santa Cruz do Piauí","PI","Sociedade de economia mista com administracao publica",5102,NA,4139,286.54,213.45,258.38,NA,NA,NA,641646.93,641646.93,NA,636400.14,163424.44,0,NA,0,0,NA,0,0,NA,0
2022,"Acajutiba","BA","Sociedade de economia mista com administracao publica",12017,NA,NA,1244.49,538.48,1295.91,NA,NA,NA,2966099.26,2966099.26,NA,2969548.69,477508.49,369701.52,NA,394465.39,0,NA,0,0,NA,0
2022,"Aratuípe","BA","Sociedade de economia mista com administracao publica",5357,NA,NA,336.09,204.1,102.33,NA,NA,NA,1161700.99,1161700.99,NA,1173517.73,52658.15,138987.97,NA,171923.44,0,NA,0,0,NA,0
2022,"Cansanção","BA","Sociedade de economia mista com administracao publica",25323,NA,NA,2275.28,993.13,4055.56,NA,NA,NA,5561600.37,5561600.37,NA,5744432.88,2947510.3,629106.59,NA,672195.76,0,NA,0,0,NA,0
2022,"Dom Macedo Costa","BA","Sociedade de economia mista com administracao publica",4396,NA,NA,272.74,188.29,228.86,NA,NA,NA,874984.78,874984.78,NA,871363.1,109561.54,114710.92,NA,336425.85,0,NA,0,0,NA,0
2022,"Gavião","BA","Sociedade de economia mista com administracao publica",2587,NA,NA,143.52,143.89,171.17,NA,NA,NA,834320.9,834320.9,NA,819826.13,63932.4,134552.13,NA,140568.44,0,NA,0,0,NA,0
2022,"Iaçu","BA","Sociedade de economia mista com administracao publica",19811,NA,NA,1199.04,958.42,644.53,NA,NA,NA,5233831.96,5233831.96,NA,5679547.86,390555.4,508479.99,NA,1749352.56,0,NA,0,0,NA,0
2022,"Inhambupe","BA","Sociedade de economia mista com administracao publica",19712,NA,NA,917.72,898.06,710.09,NA,NA,NA,5114298.4,5114298.4,NA,5293370.39,411505.94,389614.92,NA,1267713.83,0,NA,0,0,NA,0
2022,"Itapicuru","BA","Sociedade de economia mista com administracao publica",11163,NA,NA,1004.06,758.8,777.09,NA,NA,NA,3914493.03,3914493.03,NA,3971764.62,454722.04,476468.85,NA,888740.51,0,NA,0,0,NA,0
2022,"Mulungu do Morro","BA","Sociedade de economia mista com administracao publica",8775,NA,NA,422.6,330.65,669.39,NA,NA,NA,1667503.59,1667503.59,NA,1700027.91,537016.71,1589841.68,NA,1605427.72,0,NA,0,0,NA,0
2022,"Várzea da Roça","BA","Sociedade de economia mista com administracao publica",11030,NA,NA,543.75,444.97,1907.37,NA,NA,NA,2375771.48,2375771.48,NA,2496587.23,969631.03,367470.77,NA,2234893.36,0,NA,0,0,NA,0
2022,"Lajeado Novo","MA","Administracao publica direta",3253,NA,NA,432,0,NA,NA,NA,NA,0,0,NA,0,351645.56,NA,NA,NA,0,NA,0,0,NA,0
2022,"Penalva","MA","Sociedade de economia mista com administracao publica",4736,NA,NA,883.75,193.27,368.96,NA,NA,NA,708014.49,708014.49,NA,428773.82,254710.61,21287.4,NA,25756.36,0,NA,0,0,NA,0
2022,"Assunção do Piauí","PI","Administracao publica direta",5000,NA,NA,1200,100,8100,NA,NA,NA,33300,33300,NA,33300,15600,NA,NA,NA,0,NA,0,0,NA,0
2022,"Buriti dos Lopes","PI","Sociedade de economia mista com administracao publica",1631,NA,NA,1245,399.79,484.79,NA,NA,NA,1405715.96,1405715.96,NA,1593565.78,357658.14,600500,NA,625019.27,0,NA,0,0,NA,0
2022,"Dirceu Arcoverde","PI","Sociedade de economia mista com administracao publica",2189,NA,NA,140.56,100.89,1.01,NA,NA,NA,430176.28,430176.28,NA,407821.76,913.96,0,NA,6274.92,0,NA,0,0,NA,0
2022,"Matias Olímpio","PI","Sociedade de economia mista com administracao publica",5913,NA,NA,400.45,256.92,282.05,NA,NA,NA,1064580.8,1064580.8,NA,944823.35,328694.02,0,NA,14537.45,0,NA,0,0,NA,0
2022,"Redenção do Gurguéia","PI","Administracao publica direta",8393,NA,NA,270,65,0,NA,NA,NA,485553.88,242776.94,NA,0,45000,NA,NA,NA,0,NA,0,0,NA,0
2022,"Simões","PI","Sociedade de economia mista com administracao publica",7492,NA,NA,540.95,353.71,94.02,NA,NA,NA,1599805.09,1599805.09,NA,1673022.62,79845.48,0,NA,25741.83,0,NA,0,0,NA,0
2021,"Campo Alegre de Lourdes","BA","Sociedade de economia mista com administracao publica",9031,NA,8343,604.77,317.75,191.85,NA,NA,NA,1738314.37,1738314.37,NA,1655983.09,393209.62,51181.7,NA,51382.9,0,NA,0,0,NA,0
2021,"Condeúba","BA","Sociedade de economia mista com administracao publica",7977,NA,7557,593.25,402.12,986.44,NA,NA,NA,2123987.21,2123987.21,NA,2185054.29,201194.26,141694.87,NA,161892.48,0,NA,0,0,NA,0
2021,"Itanagra","BA","Sociedade de economia mista com administracao publica",3099,NA,1970,177.26,167.04,111.76,NA,NA,NA,815366.74,815366.74,NA,890515.4,62804.8,116214.22,NA,126774.08,0,NA,0,0,NA,0
2021,"Ouriçangas","BA","Sociedade de economia mista com administracao publica",6015,NA,2854,371.22,241.9,490.85,NA,NA,NA,1192439.96,1192439.96,NA,1200383.99,184057.65,130497.37,NA,145617.89,0,NA,0,0,NA,0
2021,"São Felipe","BA","Sociedade de economia mista com administracao publica",9863,NA,10196,381.46,428.96,594.83,NA,NA,NA,2228241.96,2228241.96,NA,2302279.44,222483.22,64707.9,NA,78153.12,0,NA,0,0,NA,0
2021,"Seabra","BA","Sociedade de economia mista com administracao publica",21514,NA,21525,959.27,976.95,1504.96,NA,NA,NA,5248392.9,5248392.9,NA,5455744.34,938979.47,3277529.18,NA,3307103.42,0,NA,0,0,NA,0
2021,"Tapiramutá","BA","Sociedade de economia mista com administracao publica",13524,NA,13111,360.09,377.51,355.44,NA,NA,NA,1885793.95,1885793.95,NA,1881445.04,411290.49,103107.68,NA,115046.49,0,NA,0,0,NA,0
2018,"Benedito Leite","MA","Sociedade de economia mista com administracao publica",5142,NA,2894,839.11,199.02,191.94,NA,NA,NA,580829.9,580829.9,NA,608721.17,157957.98,0,NA,0,0,NA,0,0,NA,0
2020,"Central do Maranhão","MA","Administracao publica direta",8740,NA,4528,496.4,0,NA,NA,NA,NA,0,0,NA,0,144000,NA,NA,NA,0,NA,0,NA,NA,NA
2017,"Cidelândia","MA","Sociedade de economia mista com administracao publica",6008,NA,6415,1040.25,278.25,184.92,NA,NA,NA,1017571.94,1017571.94,NA,652319.7,97267.61,0,NA,0,0,NA,0,0,NA,0
2018,"Colinas","MA","Sociedade de economia mista com administracao publica",16392,NA,26823,2630.19,701.18,1168.64,NA,NA,NA,2324974.24,2324974.24,NA,2023058.35,917861.76,0,NA,0,0,NA,0,0,NA,0
2021,"Cururupu","MA","Autarquia",30328,NA,22207,2501,1652.21,2115.03,NA,NA,NA,1646680.6,1646680.6,NA,1410149.98,1289408.35,0,NA,61214.66,0,NA,0,0,NA,0
2017,"Godofredo Viana","MA","Sociedade de economia mista com administracao publica",3299,NA,7478,458.57,139.45,120.66,NA,NA,NA,405350.32,405350.32,NA,262361.3,68081.23,0,NA,0,0,NA,0,0,NA,0
