"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
"2013","Barreiras","BA","Sociedade de economia mista com administracao publica",NA,17484,135869,NA,NA,NA,106.27,682.17,788.02,29165462.08,NA,2107966.44,27181145,1069191.31,NA,3480525.56,4073362.34,NA,NA,NA,NA,NA,NA
"2014","Barreiras","BA","Sociedade de economia mista com administracao publica",NA,32012,137050,NA,NA,NA,129.52,1149.63,1352.69,32334336.93,NA,3433790.82,30571713.1,1080363.73,NA,15271333.57,18293707.07,NA,NA,NA,NA,NA,NA
"2015","Barreiras","BA","Sociedade de economia mista com administracao publica",NA,58492,138590,NA,NA,NA,295.6,1807.08,2212.92,35704336.27,NA,5935631.88,33233969.2,1334864.82,NA,16095100.05,25512690.91,NA,NA,NA,NA,0,0
"2016","Barreiras","BA","Sociedade de economia mista com administracao publica",NA,87887,140031,NA,NA,NA,748.95,2780.65,3445.54,41413222.53,NA,9954498.8,37350015.12,1538143.14,NA,12912415.97,27165132.24,NA,NA,NA,NA,528381.29,528381.29
"2017","Barreiras","BA","Sociedade de economia mista com administracao publica",NA,105071,141939,NA,NA,NA,3333.67,3766.36,4414.13,50906082.04,NA,15696807.69,45330749.65,1652346.83,NA,2366908.07,5138381.53,NA,NA,NA,NA,0,0
"2018","Barreiras","BA","Sociedade de economia mista com administracao publica",NA,132851,138511,NA,NA,NA,1209,4280.28,4622.42,58241122.28,NA,19799057.64,51491060.2,2028907.8,NA,3285273.74,7755847.16,NA,NA,NA,NA,0,0
"2019","Barreiras","BA","Sociedade de economia mista com administracao publica",NA,136236,139959,NA,NA,NA,1342.79,4528.46,5130.52,64702285.83,NA,22771962.16,57111156.3,2149239.81,NA,3638261.95,6307240.03,NA,NA,NA,NA,NA,NA
"2020","Barreiras","BA","Sociedade de economia mista com administracao publica",NA,111154,141342,NA,NA,NA,1715.57,4690.98,5375.16,67183150.79,NA,23883178.56,63475675.18,2161823.04,NA,3140264.3,5559066.43,NA,NA,NA,NA,NA,NA
"2021","Barreiras","BA","Sociedade de economia mista com administracao publica",NA,113927,142654,NA,NA,NA,1778.46,4913.16,5620.75,68435708.81,NA,24588889.38,67565725.15,2596835.21,NA,9596562.89,13100176,NA,0,0,NA,0,0
"2022","Barreiras","BA","Sociedade de economia mista com administracao publica",NA,117268,NA,NA,NA,NA,1695.91,5184.72,5879.87,80964134.33,NA,29422556.16,75689421.51,3565119.73,NA,4923072.12,8565818.37,NA,0,0,NA,0,0
"2012","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,657,23319,NA,NA,NA,28.54,130.21,95.96,1696748.94,NA,80515.33,1672823.07,243193.74,NA,0,0,NA,0,0,NA,0,0
"2013","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,1030,23526,NA,NA,NA,28.05,0,60.95,2270440.19,NA,241850.57,2130244.48,317411.27,NA,0,45164.7,NA,0,0,NA,0,0
"2014","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,1403,23937,NA,NA,NA,42.68,38.51,91.88,2586186.81,NA,384644.46,2475497.55,271500.79,NA,0,169319.63,NA,0,0,NA,0,0
"2015","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,1547,24325,NA,NA,NA,41.47,31.48,93.4,2691195.99,NA,458685.55,2552374.57,346225.66,NA,0,0,NA,0,0,NA,0,0
"2016","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,1670,24739,NA,NA,NA,65.67,115.95,114.32,3087075.05,NA,559682.61,2671762.51,0,NA,0,0,NA,0,0,NA,0,0
"2017","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,4426,25075,NA,NA,NA,122.16,191.23,155.02,3384732.89,NA,726697.68,3081080.15,444207.16,NA,0,188324.93,NA,0,0,NA,0,0
"2018","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,4516,24822,NA,NA,NA,124.02,199.08,199.08,3620300.89,NA,866874.15,3298523,471246.91,NA,0,0,NA,0,0,NA,0,0
"2019","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,4550,25103,NA,NA,NA,184.33,619.49,204.65,4361184.34,NA,1094028.63,3578522.57,466087.49,NA,0,664708.2,NA,0,0,NA,0,0
"2020","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,4554,25380,NA,NA,NA,278.92,207.79,207.79,4415981.5,NA,1117017.31,3932815.94,541305.22,NA,0,30274.41,NA,0,0,NA,0,0
"2021","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,4723,25651,NA,NA,NA,240,216.35,216.35,4501716.81,NA,1157697.4,3671036.24,607067.97,NA,0,37573.66,NA,NA,NA,NA,NA,NA
"2022","Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,4851,NA,NA,NA,NA,217.15,236.01,236.06,4892420.17,NA,1342134.88,4135773.01,643690.23,NA,765313.44,842796.23,NA,0,0,NA,0,0
"2015","Barro Duro","PI","Administracao publica direta",NA,5027,5027,NA,NA,NA,100,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2011","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,11584,11492,NA,NA,NA,172.92,496.76,482.6,1973833,NA,640857,2023767,181848,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,12451,11561,NA,NA,NA,130.95,513.09,494.41,2297604.12,NA,773541.2,2139864.54,167989.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,12683,12296,NA,NA,NA,223.84,536.09,538.18,2583067.95,NA,941066.78,2525616.34,143424.76,NA,20018.98,68731.85,NA,NA,NA,NA,NA,NA
"2014","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,12934,12375,NA,NA,NA,191.74,556.02,564.98,2739316.98,NA,1030014.63,2854284.2,141375.47,NA,41155.4,115181.42,NA,NA,NA,NA,NA,NA
"2015","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,12785,12447,NA,NA,NA,175.17,476.04,476.04,2884769.13,NA,1095983.71,2737396.34,169103.85,NA,6238.57,14957.33,NA,NA,NA,NA,0,0
"2016","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,12687,12517,NA,NA,NA,159.93,476.07,574.36,3251822.24,NA,1233401.47,3269170.27,149360.09,NA,5349.79,32216.78,NA,NA,NA,NA,0,0
"2017","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,12582,12580,NA,NA,NA,159.7,310.38,486.32,3447699.74,NA,1323957.57,3044115.96,155450.69,NA,0,0,NA,NA,NA,NA,0,0
"2018","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,12438,12162,NA,NA,NA,168,570.53,398.51,3578702.16,NA,1381566.14,3211352.81,187987.42,NA,713206.88,713206.88,NA,NA,NA,NA,0,0
"2019","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,12466,12222,NA,NA,NA,135.88,515.76,407.69,3742291.6,NA,1479033.26,3283868.23,181929.51,NA,352645.4,352645.4,NA,NA,NA,NA,NA,NA
"2020","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,13279,12279,NA,NA,NA,111.81,513.91,407.12,3859587.09,NA,1519190.33,3447918.37,176562.54,NA,59807.08,179795.78,NA,NA,NA,NA,NA,NA
"2021","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,13230,12333,NA,NA,NA,129.44,509.51,411.15,3816890.69,NA,1513586.67,3874704.01,230926.47,NA,17241.49,135061.68,NA,0,0,NA,0,0
"2022","Belmonte","BA","Sociedade de economia mista com administracao publica",NA,11597,NA,NA,NA,NA,161.97,492.87,405.91,4149732.44,NA,1647895.57,5064239.31,272283.72,NA,28389.09,170134.3,NA,0,0,NA,0,0
"2013","Beneditinos","PI","Administracao publica direta",NA,10014,6326,NA,NA,NA,10,1000,0,10,NA,10,10,10000,NA,NA,NA,NA,2000,6500,NA,0,0
"2014","Bequimão","MA","Administracao publica direta",NA,1000,6766,NA,NA,NA,NA,100,0,1500,NA,500,1500,1e+05,NA,NA,NA,NA,0,0,NA,0,0
"2016","Biritinga","BA","Administracao publica direta",NA,2365,3942,NA,NA,NA,0,0,0,2e+05,NA,2e+05,0,432000,NA,NA,NA,NA,10000,832000,NA,0,0
"2018","Biritinga","BA","Administracao publica direta",NA,3600,3787,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2019","Biritinga","BA","Administracao publica direta",NA,3650,3788,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2012","Boa Nova","BA","Administracao publica direta",NA,3304,5506,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2013","Boa Nova","BA","Administracao publica direta",NA,3304,5702,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2014","Boa Nova","BA","Administracao publica direta",NA,3304,5597,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2015","Boa Nova","BA","Administracao publica direta",NA,3304,5490,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2020","Boa Nova","BA","Administracao publica direta",NA,12329,4643,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA
"2017","Boa Vista do Gurupi","MA","Administracao publica direta",NA,9320,6588,NA,NA,NA,0,0,0,0,NA,0,0,90000,NA,NA,NA,NA,0,80000,NA,0,0
"2018","Boa Vista do Gurupi","MA","Administracao publica direta",NA,9158,6474,NA,NA,NA,0,0,0,0,NA,0,0,118000,NA,NA,NA,NA,0,190000,NA,0,0
"2018","Boa Vista do Tupim","BA","Administracao publica direta",NA,18622,6824,NA,NA,NA,NA,0,0,15000,NA,10000,12500,1,NA,NA,NA,NA,10000,40000,NA,0,0
"2019","Boa Vista do Tupim","BA","Administracao publica direta",NA,6807,6807,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2020","Boa Vista do Tupim","BA","Administracao publica direta",NA,6807,6791,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,127619.44,NA,0,0
"2021","Boa Vista do Tupim","BA","Administracao publica direta",NA,6807,6776,NA,NA,NA,NA,0,0,0,NA,0,0,11832,NA,NA,NA,NA,0,127619.44,NA,0,0
"2022","Boa Vista do Tupim","BA","Administracao publica direta",NA,6807,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,167475,NA,0,0
"2019","Bocaina","PI","Sociedade de economia mista com administracao publica",NA,528,1798,NA,NA,NA,1.25,7.81,5.29,432837.09,NA,14415.32,471804.01,101046.49,NA,0,82.66,NA,0,0,NA,0,0
"2020","Bocaina","PI","Sociedade de economia mista com administracao publica",NA,507,1800,NA,NA,NA,2.71,18.77,22.95,455150.23,NA,52081.57,548334.13,99801.13,NA,0,2838.97,NA,0,0,NA,0,0
"2021","Bocaina","PI","Sociedade de economia mista com administracao publica",NA,737,1802,NA,NA,NA,2.03,24.72,23,576789.39,NA,69677.34,583405.26,134060.85,NA,0,8976.52,NA,0,0,NA,0,0
"2022","Bocaina","PI","Sociedade de economia mista com administracao publica",NA,488,NA,NA,NA,NA,2.75,18.74,22.22,648355.19,NA,74947.72,653089.81,121590.66,NA,0,10048.72,NA,0,0,NA,0,0
"2016","Bom Jesus","PI","Administracao publica direta",NA,5000,19105,NA,NA,NA,0,111.73,0,0,NA,0,0,59589.41,NA,NA,NA,NA,4203382.77,4203382.77,NA,NA,NA
"2017","Bom Jesus","PI","Administracao publica direta",NA,6000,19244,NA,NA,NA,NA,134.08,0,0,NA,0,0,57957.87,NA,NA,NA,NA,5494176.03,5494176.03,NA,NA,NA
"2018","Bom Jesus","PI","Administracao publica direta",NA,6900,19438,NA,NA,NA,NA,217.73,0,0,NA,0,0,73263.26,NA,NA,NA,NA,0,0,NA,0,0
"2019","Bom Jesus","PI","Administracao publica direta",NA,10200,19609,NA,NA,NA,NA,384,0,0,NA,0,0,78076.56,NA,NA,NA,NA,0,0,NA,0,0
"2020","Bom Jesus","PI","Administracao publica direta",NA,10200,19771,NA,NA,NA,NA,384,0,0,NA,0,0,78076.56,NA,NA,NA,NA,0,0,NA,0,0
"2011","Bom Jesus da Lapa","BA","Autarquia",NA,24400,43534,NA,NA,NA,250,275,340,4330150,NA,537320,5974908,536082,NA,17492,147090,NA,0,0,NA,0,0
"2012","Bom Jesus da Lapa","BA","Autarquia",NA,25000,43954,NA,NA,NA,350,313,384,4823369,NA,631005,5122011,585078,NA,88700,262368,NA,0,0,NA,0,0
"2013","Bom Jesus da Lapa","BA","Autarquia",NA,35000,46359,NA,NA,NA,475,357,428,5520993,NA,791808,5730277,500973,NA,282306,630528,NA,0,0,NA,0,0
"2014","Bom Jesus da Lapa","BA","Autarquia",NA,37000,46794,NA,NA,NA,485,1300,1300,6354234,NA,960894,6564463,688880,NA,344730,709460,NA,0,0,NA,0,0
"2015","Bom Jesus da Lapa","BA","Autarquia",NA,47204,47204,NA,NA,NA,510,1450,1450,6776657,NA,1050116,7006164,888252,NA,15180,229136,NA,0,0,NA,0,0
"2016","Bom Jesus da Lapa","BA","Autarquia",NA,47587,47587,NA,NA,NA,625,1186,1186,7648059,NA,1186200,8057773,964500,NA,13636,251714,NA,0,0,NA,0,0
"2017","Bom Jesus da Lapa","BA","Autarquia",NA,47945,47945,NA,NA,NA,625,1428,1428,9123643,NA,1453382,9288938,1054325,NA,13600,388082,NA,0,0,NA,0,0
"2018","Bom Jesus da Lapa","BA","Autarquia",NA,47945,46581,NA,NA,NA,625,1428,1428,10036007,NA,1598720,10217831,1159757,NA,14960,426890,NA,0,0,NA,0,0
"2019","Bom Jesus da Lapa","BA","Autarquia",NA,22083,46947,NA,NA,NA,625,1493.24,1466.84,10853104,NA,1852783,11774095,1417883,NA,0,279194,NA,0,0,NA,0,0
"2020","Bom Jesus da Lapa","BA","Autarquia",NA,22083,47296,NA,NA,NA,967,1493,1466,11246459,NA,1852783,11246459,1100000,NA,0,3e+05,NA,0,0,NA,0,0
"2021","Bom Jesus da Lapa","BA","Autarquia",NA,22083,47628,NA,NA,NA,967,1493,1466,11098718,NA,1816400,11098718,1735877,NA,0,270600,NA,0,0,NA,0,0
"2022","Bom Jesus da Lapa","BA","Autarquia",NA,22083,NA,NA,NA,NA,967,607,607,13185382,NA,2204661,14221710,2290119,NA,0,371501,NA,0,0,NA,0,0
"2020","Botuporã","BA","Sociedade de economia mista com administracao publica",NA,2184,3701,NA,NA,NA,16.16,63.23,77.12,1958988.27,NA,476698.48,1787780.15,135837.62,NA,103412.23,219886.19,NA,NA,NA,NA,NA,NA
"2021","Botuporã","BA","Sociedade de economia mista com administracao publica",NA,2175,3673,NA,NA,NA,29.77,115.17,137.16,2139192.73,NA,606718.98,1957733.38,148014.85,NA,121962.52,270255.06,NA,0,0,NA,0,0
"2022","Botuporã","BA","Sociedade de economia mista com administracao publica",NA,2538,NA,NA,NA,NA,61,122.8,145.86,2476742.29,NA,710628.38,2406889.36,238094.46,NA,46763.98,328643.95,NA,0,0,NA,0,0
"2015","Brejões","BA","Administracao publica direta",NA,15214,5259,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,7210,7210,NA,0,0
"2016","Brejões","BA","Administracao publica direta",NA,15166,5243,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,50000,60000,NA,0,0
"2017","Brejões","BA","Administracao publica direta",NA,15122,5227,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,35000,65000,NA,0,0
"2018","Brejões","BA","Administracao publica direta",NA,14370,4967,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,150000,265000,NA,0,0
"2019","Brejões","BA","Administracao publica direta",NA,14295,4941,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2020","Brejões","BA","Administracao publica direta",NA,14222,4916,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2021","Brejões","BA","Administracao publica direta",NA,14155,4893,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2022","Brejões","BA","Administracao publica direta",NA,11914,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2012","Brotas de Macaúbas","BA","Administracao publica direta",NA,2500,3049,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,10000,64000,NA,0,0
"2016","Brotas de Macaúbas","BA","Administracao publica direta",NA,11000,3215,NA,NA,NA,NA,0,0,0,NA,0,0,126720.72,NA,NA,NA,NA,0,0,NA,NA,NA
"2017","Brotas de Macaúbas","BA","Administracao publica direta",NA,10974,3193,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA
"2018","Brotas de Macaúbas","BA","Administracao publica direta",NA,1900,3009,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,NA
"2019","Brotas de Macaúbas","BA","Administracao publica direta",NA,1900,2977,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,NA
"2020","Brotas de Macaúbas","BA","Administracao publica direta",NA,1900,2947,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,NA
"2021","Brotas de Macaúbas","BA","Administracao publica direta",NA,1900,3115,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,NA
"2022","Brotas de Macaúbas","BA","Administracao publica direta",NA,1900,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,NA
"2011","Brumado","BA","Sociedade de economia mista com administracao publica",NA,2338,45262,NA,NA,NA,0,61.36,77.98,6889385,NA,75083,7314890,588377,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Brumado","BA","Sociedade de economia mista com administracao publica",NA,2555,45389,NA,NA,NA,NA,85.87,106.3,8125320.65,NA,177533.39,8484253.28,631951.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Brumado","BA","Sociedade de economia mista com administracao publica",NA,2517,48047,NA,NA,NA,NA,86.72,107.83,9278620.56,NA,164471.23,9694117.97,590743.88,NA,39892.33,314616.18,NA,NA,NA,NA,NA,NA
"2014","Brumado","BA","Sociedade de economia mista com administracao publica",NA,2593,48219,NA,NA,NA,1.15,90.32,115.62,9961904.64,NA,181522.87,10247921.66,790450.04,NA,6349.6,2694209.4,NA,NA,NA,NA,NA,NA
"2015","Brumado","BA","Sociedade de economia mista com administracao publica",NA,4402,48382,NA,NA,NA,3.56,134.43,179.56,10474065.81,NA,237255.04,10651781.67,1041434.96,NA,73441.73,189912.73,NA,NA,NA,NA,0,100306.77
"2016","Brumado","BA","Sociedade de economia mista com administracao publica",NA,5514,48534,NA,NA,NA,23.38,170.9,223.39,12057460.59,NA,277487.94,11995397.7,1033300.42,NA,62978.8,369977.78,NA,NA,NA,NA,0,66716.91
"2017","Brumado","BA","Sociedade de economia mista com administracao publica",NA,5077,48676,NA,NA,NA,0,169.02,201.48,13886853.02,NA,337868.16,13490925.31,1174549.57,NA,0,89999.66,NA,NA,NA,NA,0,0
"2018","Brumado","BA","Sociedade de economia mista com administracao publica",NA,5102,46840,NA,NA,NA,0,168.27,176.93,14567447.51,NA,372931.99,14416354.56,1302360.79,NA,355993,1688174.93,NA,NA,NA,NA,0,0
"2019","Brumado","BA","Sociedade de economia mista com administracao publica",NA,5064,46942,NA,NA,NA,31.62,157.45,176.6,15684599.42,NA,368977.73,15433222.98,1428488.52,NA,286888.39,1914536.82,NA,NA,NA,NA,NA,NA
"2020","Brumado","BA","Sociedade de economia mista com administracao publica",NA,4538,47040,NA,NA,NA,12.62,160.55,184.25,16435924.88,NA,365265.7,16353755.5,1200917.17,NA,225559.38,1636986.31,NA,NA,NA,NA,NA,NA
"2021","Brumado","BA","Sociedade de economia mista com administracao publica",NA,4522,47133,NA,NA,NA,13.91,162.57,186.91,17337851.87,NA,366921.99,17434672.64,1622293.11,NA,1922.52,3239963.33,NA,0,0,NA,0,0
"2022","Brumado","BA","Sociedade de economia mista com administracao publica",NA,4561,NA,NA,NA,NA,0,165.68,187.32,19491773.05,NA,442182.87,19374774.63,2356560.57,NA,62033.09,2399275.82,NA,0,0,NA,0,0
"2020","Buriticupu","MA","Administracao publica direta",NA,34567,40038,NA,NA,NA,800,0,0,772036,NA,772036,783886,378870.66,NA,NA,NA,NA,413481,1140343,NA,13481,354024
"2013","Buritirana","MA","Administracao publica direta",NA,200,4209,NA,NA,NA,2,0,14,7000,NA,0,10000,35000,NA,NA,NA,NA,0,8e+05,NA,NA,NA
"2014","Buritirana","MA","Administracao publica direta",NA,220,4222,NA,NA,NA,2,0,15,9000,NA,1000,11100,36000,NA,NA,NA,NA,10000,828000,NA,0,0
"2016","Buritirana","MA","Administracao publica direta",NA,4500,4246,NA,NA,NA,50,80,60,80000,NA,5000,80000,7800,NA,NA,NA,NA,5e+05,1247000,NA,NA,NA
"2017","Buritirana","MA","Administracao publica direta",NA,4500,4257,NA,NA,NA,50,80,60,80000,NA,5000,80000,7800,NA,NA,NA,NA,5e+05,1247000,NA,NA,NA
"2018","Buritirana","MA","Administracao publica direta",NA,4500,4317,NA,NA,NA,50,80,60,80000,NA,5000,80000,7800,NA,NA,NA,NA,5e+05,1247000,NA,NA,NA
"2020","Buritirana","MA","Administracao publica direta",NA,100,4338,NA,NA,NA,NA,0,0,0,NA,0,0,230000,NA,NA,NA,NA,0,739800,NA,NA,NA
"2022","Buritirana","MA","Administracao publica direta",NA,144,NA,NA,NA,NA,NA,0,0,0,NA,0,0,425000,NA,NA,NA,NA,0,0,NA,NA,NA
"2022","Caatiba","BA","Administracao publica direta",NA,3287,NA,NA,NA,NA,68,0,0,850000,NA,850000,914930.29,12000,NA,NA,NA,NA,0,0,NA,0,0
"2011","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,533,4679,NA,NA,NA,0,12.38,15.33,489959,NA,23255,561631,93971,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,541,4712,NA,NA,NA,NA,15.43,20.84,674256.9,NA,39873.13,702168.34,96758.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,540,5015,NA,NA,NA,NA,16.11,21.38,707630.56,NA,42341.57,818629.92,91858.25,NA,504.46,6182.01,NA,NA,NA,NA,NA,NA
"2014","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,546,5052,NA,NA,NA,0,18.02,22.37,731070.54,NA,50298.58,813157.71,104801.81,NA,1204.23,554869.81,NA,NA,NA,NA,NA,NA
"2015","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,623,5087,NA,NA,NA,0.12,20.42,25.21,946802.53,NA,58583.15,1034902.89,157996.77,NA,80995.87,252108.41,NA,NA,NA,NA,0,419997.74
"2016","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,691,5146,NA,NA,NA,0.13,20.07,26.47,1207473.85,NA,61656.38,1200151.33,173311.34,NA,69456.74,796368.1,NA,NA,NA,NA,0,518393.16
"2017","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,673,5176,NA,NA,NA,0,21.85,24.94,1662589.55,NA,76003,1633445.24,210386.42,NA,0,6925.58,NA,NA,NA,NA,0,0
"2018","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,666,5011,NA,NA,NA,0,22.37,22.25,1869557.28,NA,82733.92,1873866.83,259354.04,NA,0,0,NA,NA,NA,NA,0,0
"2019","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,688,5041,NA,NA,NA,0,19.94,22.1,2074620.53,NA,88088.08,2130650.09,283154.66,NA,0,44658.65,NA,NA,NA,NA,NA,NA
"2020","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,470,5069,NA,NA,NA,0,21.27,23.04,2245222.07,NA,93035.38,2320022.35,295992.41,NA,1580,81270.89,NA,NA,NA,NA,NA,NA
"2021","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,463,5095,NA,NA,NA,0,21.3,23.69,2381404.95,NA,92826.98,2468795.72,355933.64,NA,1608.99,735606.47,NA,0,0,NA,0,0
"2022","Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,371,NA,NA,NA,NA,0,19.25,23.77,2505861.33,NA,106639.13,2603480.35,327350.85,NA,10063.36,1532540.42,NA,0,0,NA,0,0
"2011","Cachoeira","BA","Sociedade de economia mista com administracao publica",NA,10248,16450,NA,NA,NA,260.65,367.69,427.77,3190035,NA,478273,2864976,238919,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Cachoeira","BA","Sociedade de economia mista com administracao publica",NA,11586,16512,NA,NA,NA,318.99,405.55,474.41,3271212.32,NA,651796.35,3315802.63,6455903.06,NA,671000,NA,NA,NA,NA,NA,NA,NA
"2013","Cachoeira","BA","Sociedade de economia mista com administracao publica",NA,11494,17522,NA,NA,NA,1.61,442.63,512.83,3700759.99,NA,810789.06,3727277.15,211030.99,NA,5326654.26,5559573.99,NA,NA,NA,NA,NA,NA
"2014","Cachoeira","BA","Sociedade de economia mista com administracao publica",NA,11880,17599,NA,NA,NA,256.3,442.4,540.71,4105893.41,NA,1009392.04,4061716.88,237151.94,NA,2257672.25,2630535.17,NA,NA,NA,NA,NA,NA
